ts_ms,window_start_ms,tau_s,direction,best_ev,ev_a,ev_b,raw_edge_a,raw_edge_b,p_band,pm_is_low_target,up_ask,down_ask,up_ask_okx,down_ask_okx,target_px,target_px_okx,gap_bps,gap_bps_okx,book_age_ms,book_age_ms_okx
1787846190500,1787846100000,209.5,okxUP+pmDOWN,0.0070301999999999865,-0.202442,0.0070301999999999865,-0.202442,0.0070301999999999865,0.0,false,0.53,0.48,0.49,0.65,80401.25086428062,80391.8,-2.1174548213982374,-1.8783010207515964,5,391
1787846191001,1787846100000,208.999,okxUP+pmDOWN,0.08726620000000007,-0.192477,0.08726620000000007,-0.192477,0.08726620000000007,0.0,false,0.52,0.5,0.39,0.65,80401.25086428062,80391.8,-2.1174548213982374,-1.903179179966478,12,84
1787846192000,1787846100000,208.0,okxUP+pmDOWN,0.027998200000000084,-0.09205699999999983,0.027998200000000084,-0.09205699999999983,0.027998200000000084,0.0,false,0.42,0.59,0.36,0.65,80401.25086428062,80391.8,-2.21844251497533,-4.590020375213483,0,95
1787846202500,1787846100000,197.5,okxUP+pmDOWN,0.018131200000000014,-0.19094579999999994,0.018131200000000014,-0.19094579999999994,0.018131200000000014,0.0,false,0.41,0.6,0.36,0.76,80401.25086428062,80391.8,-5.420464691586406,-4.565142215996792,0,88
1787846220501,1787846100000,179.499,okxUP+pmDOWN,0.02781980000000006,-0.21116979999999996,0.02781980000000006,-0.21116979999999996,0.02781980000000006,0.0,false,0.43,0.58,0.37,0.76,80401.25086428062,80391.8,-5.4982732493077755,-5.286608833239211,31,313
1787846228000,1787846100000,172.0,okxUP+pmDOWN,0.0071141999999999594,-0.21239380000000008,0.0071141999999999594,-0.21239380000000008,0.0071141999999999594,0.0,false,0.55,0.46,0.51,0.64,80401.25086428062,80391.8,-3.0261554899487515,-2.3634251254481176,3,90
1787846228500,1787846100000,171.5,okxUP+pmDOWN,0.027254199999999895,-0.25200179999999994,0.027254199999999895,-0.25200179999999994,0.027254199999999895,0.0,false,0.59,0.44,0.51,0.64,80401.25086428062,80391.8,-2.8268099768561674,-2.3634251254481176,5,90
1787846231000,1787846100000,169.0,okxUP+pmDOWN,0.007807800000000031,-0.18209799999999987,0.007807800000000031,-0.18209799999999987,0.007807800000000031,0.0,false,0.61,0.4,0.57,0.55,80401.25086428062,80391.8,-1.937429320945675,-0.9951263686097337,15,91
1787846231500,1787846100000,168.5,okxUP+pmDOWN,0.007807800000000031,-0.19207380000000018,0.007807800000000031,-0.19207380000000018,0.007807800000000031,0.0,false,0.61,0.4,0.57,0.56,80401.25086428062,80391.8,-1.937429320945675,-0.9329309705716254,2,90
1787846235001,1787846100000,164.999,okxUP+pmDOWN,0.0029991999999999797,-0.11726120000000018,0.0029991999999999797,-0.11726120000000018,0.0029991999999999797,0.0,false,0.77,0.24,0.74,0.33,80401.25086428062,80391.8,-1.1755275082587833,2.661963036030314,1,92
1787846235500,1787846100000,164.5,okxUP+pmDOWN,0.013370199999999999,-0.1268762000000001,0.013370199999999999,-0.1268762000000001,0.013370199999999999,0.0,false,0.78,0.23,0.74,0.33,80401.25086428062,80391.8,-1.1755275082587833,2.661963036030314,6,92
1787846240000,1787846100000,160.0,okxUP+pmDOWN,0.0124398,-0.20816020000000002,0.0124398,-0.20816020000000002,0.0124398,0.0,false,0.76,0.25,0.72,0.43,80401.25086428062,80391.8,3.3003302440870588,2.9978181854357366,0,89
1787846258019,1787846100000,141.981,okxUP+pmDOWN,0.03029499999999985,-0.22991300000000003,0.03029499999999985,-0.22991300000000003,0.03029499999999985,0.0,false,0.71,0.3,0.65,0.5,80401.25086428062,80391.8,0.18220802835302866,0.6219539803810835,0,0
1787846292500,1787846100000,107.5,okxUP+pmDOWN,0.03029499999999985,-0.22991300000000003,0.03029499999999985,-0.22991300000000003,0.03029499999999985,0.0,false,0.71,0.3,0.65,0.5,80401.25086428062,80391.8,-0.5180924397686916,0.02487815921488132,3,100
1787846293009,1787846100000,106.991,okxUP+pmDOWN,0.040581999999999896,-0.23961200000000016,0.040581999999999896,-0.23961200000000016,0.040581999999999896,0.0,false,0.72,0.29,0.65,0.5,80401.25086428062,80391.8,-0.31012293513469513,0.02487815921488132,0,100
1787846293500,1787846100000,106.5,okxUP+pmDOWN,0.03029499999999985,-0.22991300000000003,0.03029499999999985,-0.22991300000000003,0.03029499999999985,0.0,false,0.71,0.3,0.65,0.5,80401.25086428062,80391.8,-0.31012293513469513,0.02487815921488132,3,100
1787846305000,1787846100000,95.0,okxUP+pmDOWN,0.06716699999999998,-0.28185480000000007,0.06716699999999998,-0.28185480000000007,0.06716699999999998,0.0,false,0.55,0.46,0.45,0.71,80401.25086428062,80391.8,-2.020772442083473,-2.189278010942138,2,191
1787846305500,1787846100000,94.5,okxUP+pmDOWN,0.06716699999999998,-0.28185480000000007,0.06716699999999998,-0.28185480000000007,0.06716699999999998,0.0,false,0.55,0.46,0.45,0.71,80401.25086428062,80391.8,-2.020772442083473,-2.189278010942138,0,191
1787846306000,1787846100000,94.0,okxUP+pmDOWN,0.03708279999999997,-0.2719178,0.03708279999999997,-0.2719178,0.03708279999999997,0.0,false,0.54,0.47,0.47,0.71,80401.25086428062,80391.8,-2.0566508021583343,-2.189278010942138,0,90
1787846306500,1787846100000,93.5,okxUP+pmDOWN,0.07736280000000006,-0.3115817999999999,0.07736280000000006,-0.3115817999999999,0.07736280000000006,0.0,false,0.58,0.43,0.47,0.71,80401.25086428062,80391.8,-1.9830851613001053,-2.189278010942138,0,90
1787846307000,1787846100000,93.0,okxUP+pmDOWN,0.08737819999999996,-0.3115817999999999,0.08737819999999996,-0.3115817999999999,0.08737819999999996,0.0,false,0.58,0.43,0.46,0.71,80401.25086428062,80391.8,-1.9830851613001053,-2.12708261290403,6,190
1787846307500,1787846100000,92.5,okxUP+pmDOWN,0.06721019999999989,-0.2917778,0.06721019999999989,-0.2917778,0.06721019999999989,0.0,false,0.56,0.45,0.46,0.71,80401.25086428062,80391.8,-1.9830851613001053,-2.12708261290403,3,190
1787846308000,1787846100000,92.0,okxUP+pmDOWN,0.06721019999999989,-0.30168320000000026,0.06721019999999989,-0.30168320000000026,0.06721019999999989,0.0,false,0.56,0.45,0.46,0.72,80401.25086428062,80391.8,-2.165155523399119,-2.12708261290403,2,91
1787846308500,1787846100000,91.5,okxUP+pmDOWN,0.07719120000000002,-0.29176020000000014,0.07719120000000002,-0.29176020000000014,0.07719120000000002,0.0,false,0.55,0.46,0.44,0.72,80401.25086428062,80391.8,-2.165155523399119,-2.12708261290403,2,91
1787846309014,1787846100000,90.986,okxUP+pmDOWN,0.06714220000000004,-0.28182320000000005,0.06714220000000004,-0.28182320000000005,0.06714220000000004,0.0,false,0.54,0.47,0.44,0.72,80401.25086428062,80391.8,-2.166547576554677,-2.12708261290403,0,91
1787846323500,1787846100000,76.5,okxUP+pmDOWN,0.027042200000000016,-0.27180820000000017,0.027042200000000016,-0.27180820000000017,0.027042200000000016,0.0,false,0.52,0.49,0.46,0.73,80401.25086428062,80391.8,-4.23463287787196,-3.1346480611202994,1,91
1787846325000,1787846100000,75.0,okxUP+pmDOWN,0.03707920000000009,-0.2816179999999999,0.03707920000000009,-0.2816179999999999,0.03707920000000009,0.0,false,0.51,0.5,0.44,0.75,80401.25086428062,80391.8,-3.5733041648617254,-3.147087140728645,1,91
1787846325501,1787846100000,74.499,okxUP+pmDOWN,0.03707920000000009,-0.2816179999999999,0.03707920000000009,-0.2816179999999999,0.03707920000000009,0.0,false,0.51,0.5,0.44,0.75,80401.25086428062,80391.8,-3.1763538531906015,-3.147087140728645,8,91
1787846326507,1787846100000,73.493,okxUP+pmDOWN,0.01736280000000001,-0.2619887999999999,0.01736280000000001,-0.2619887999999999,0.01736280000000001,0.0,false,0.58,0.43,0.53,0.66,80401.25086428062,80391.8,-3.1763538531906015,-2.8236710709297577,0,91
1787846327000,1787846100000,73.0,okxUP+pmDOWN,0.04771979999999987,-0.2915898000000001,0.04771979999999987,-0.2915898000000001,0.04771979999999987,0.0,false,0.61,0.4,0.53,0.66,80401.25086428062,80391.8,-3.156797440635356,-2.8236710709297577,0,91
1787846327500,1787846100000,72.5,okxUP+pmDOWN,0.03773519999999986,-0.2915898000000001,0.03773519999999986,-0.2915898000000001,0.03773519999999986,0.0,false,0.61,0.4,0.54,0.66,80401.25086428062,80391.8,-3.1572595877753002,-2.711719354461887,2,90
1787846328025,1787846100000,71.97500000000001,okxUP+pmDOWN,0.027467800000000042,-0.27186979999999994,0.027467800000000042,-0.27186979999999994,0.027467800000000042,0.0,false,0.59,0.42,0.53,0.66,80401.25086428062,80391.8,-3.1572595877753002,-2.550011319562443,0,0
1787846328501,1787846100000,71.499,okxUP+pmDOWN,0.027467800000000042,-0.2817972000000002,0.027467800000000042,-0.2817972000000002,0.027467800000000042,0.0,false,0.59,0.42,0.53,0.67,80401.25086428062,80391.8,-3.1572595877753002,-2.550011319562443,13,92
1787846329000,1787846100000,71.0,okxUP+pmDOWN,0.027467800000000042,-0.2817972000000002,0.027467800000000042,-0.2817972000000002,0.027467800000000042,0.0,false,0.59,0.42,0.53,0.67,80401.25086428062,80391.8,-2.68570222817435,-2.550011319562443,10,92
1787846329500,1787846100000,70.5,okxUP+pmDOWN,0.06735180000000007,-0.3214872,0.06735180000000007,-0.3214872,0.06735180000000007,0.0,false,0.58,0.43,0.48,0.72,80401.25086428062,80391.8,-2.6313645882014414,-2.550011319562443,1,91
1787846330000,1787846100000,70.0,okxUP+pmDOWN,0.0471838,-0.30168320000000026,0.0471838,-0.30168320000000026,0.0471838,0.0,false,0.56,0.45,0.48,0.72,80401.25086428062,80391.8,-2.6313645882014414,-2.550011319562443,1,91
1787846330501,1787846100000,69.499,okxUP+pmDOWN,0.0471838,-0.2917778,0.0471838,-0.2917778,0.0471838,0.0,false,0.56,0.45,0.48,0.71,80401.25086428062,80391.8,-2.6313645882014414,-2.5002550011326803,8,192
1787846331001,1787846100000,68.999,okxUP+pmDOWN,0.0572608,-0.3016867999999999,0.0572608,-0.3016867999999999,0.0572608,0.0,false,0.57,0.44,0.48,0.71,80401.25086428062,80391.8,-2.71338333309123,-2.5002550011326803,0,192
1787846331500,1787846100000,68.5,okxUP+pmDOWN,0.057345199999999985,-0.30167199999999994,0.057345199999999985,-0.30167199999999994,0.057345199999999985,0.0,false,0.58,0.43,0.49,0.7,80401.25086428062,80391.8,-2.7129800410458924,-2.5002550011326803,0,91
1787846332000,1787846100000,68.0,okxUP+pmDOWN,0.057345199999999985,-0.30167199999999994,0.057345199999999985,-0.30167199999999994,0.057345199999999985,0.0,false,0.58,0.43,0.49,0.7,80401.25086428062,80391.8,-2.7129800410458924,-2.4504986827011077,1,291
1787846332500,1787846100000,67.5,okxUP+pmDOWN,0.06745020000000002,-0.31155299999999997,0.06745020000000002,-0.31155299999999997,0.06745020000000002,0.0,false,0.59,0.42,0.49,0.7,80401.25086428062,80391.8,-2.7132924464988104,-2.4504986827011077,0,91
1787846333000,1787846100000,67.0,okxUP+pmDOWN,0.057448000000000055,-0.31155299999999997,0.057448000000000055,-0.31155299999999997,0.057448000000000055,0.0,false,0.59,0.42,0.5,0.7,80401.25086428062,80391.8,-2.7132924464988104,-2.4504986827011077,0,190
1787846333500,1787846100000,66.5,okxUP+pmDOWN,0.057448000000000055,-0.31155299999999997,0.057448000000000055,-0.31155299999999997,0.057448000000000055,0.0,false,0.59,0.42,0.5,0.7,80401.25086428062,80391.8,-2.7132924464988104,-2.4504986827011077,1,690
1787846334000,1787846100000,66.0,okxUP+pmDOWN,0.06756700000000004,-0.32142000000000004,0.06756700000000004,-0.32142000000000004,0.06756700000000004,0.0,false,0.6,0.41,0.5,0.7,80401.25086428062,80391.8,-2.609306605191518,-2.3385469662332365,0,90
1787846334500,1787846100000,65.5,okxUP+pmDOWN,0.10760219999999998,-0.36103280000000004,0.10760219999999998,-0.36103280000000004,0.10760219999999998,0.0,false,0.6,0.41,0.46,0.74,80401.25086428062,80391.8,-2.609306605191518,-2.3385469662332365,0,91
1787846335000,1787846100000,65.0,okxUP+pmDOWN,0.07728719999999989,-0.33138979999999996,0.07728719999999989,-0.33138979999999996,0.07728719999999989,0.0,false,0.57,0.44,0.46,0.74,80401.25086428062,80391.8,-2.605680630839236,-2.3385469662332365,3,91
1787846335501,1787846100000,64.499,okxUP+pmDOWN,0.017035200000000028,-0.2717258,0.017035200000000028,-0.2717258,0.017035200000000028,0.0,false,0.51,0.5,0.46,0.74,80401.25086428062,80391.8,-2.605680630839236,-2.3385469662332365,1,91
1787846345500,1787846100000,54.5,okxUP+pmDOWN,0.07495419999999997,-0.19400879999999998,0.07495419999999997,-0.19400879999999998,0.07495419999999997,0.0,false,0.24,0.77,0.14,0.94,80401.25086428062,80391.8,-2.272801040500354,-5.460755947747,2,0
1787847545002,1787847300000,54.998000000000005,okxUP+pmDOWN,0.004619800000000063,-0.06547880000000017,0.004619800000000063,-0.06547880000000017,0.004619800000000063,0.0,false,0.95,0.06,0.93,0.11,80521.6602995625,80412.1,-3.9526242599668775,6.217969683667009,0,89
1787847553500,1787847300000,46.5,okxUP+pmDOWN,0.03883580000000009,-0.0807777999999999,0.03883580000000009,-0.0807777999999999,0.03883580000000009,0.0,false,0.88,0.13,0.82,0.19,80521.6602995625,80412.1,-6.963318796726361,3.283087992975457,0,86
1787847721000,1787847600000,179.0,okxUP+pmDOWN,0.0029991999999999797,-0.20775619999999995,0.0029991999999999797,-0.20775619999999995,0.0029991999999999797,0.0,false,0.77,0.24,0.74,0.42,80478.87750912053,80463.8,6.412677675629543,6.015127299480534,0,58
1787847722000,1787847600000,178.0,okxUP+pmDOWN,0.0005127999999999799,-0.1497721999999999,0.0005127999999999799,-0.1497721999999999,0.0005127999999999799,0.0,false,0.71,0.3,0.68,0.42,80478.87750912053,80463.8,6.454534762019655,5.816280116027692,4,92
1787847730000,1787847600000,170.0,okxUP+pmDOWN,0.018841200000000113,-0.18120800000000004,0.018841200000000113,-0.18120800000000004,0.018841200000000113,0.0,false,0.66,0.35,0.61,0.5,80478.87750912053,80463.8,5.621030988405028,4.735048555995524,1,297
1787847745500,1787847600000,154.5,okxUP+pmDOWN,0.012895800000000013,-0.16758019999999996,0.012895800000000013,-0.16758019999999996,0.012895800000000013,0.0,false,0.77,0.24,0.73,0.38,80478.87750912053,80463.8,4.935432819953774,6.139406789139238,2,97
1787847770001,1787847600000,129.999,okxUP+pmDOWN,0.09758680000000008,-0.3313298,0.09758680000000008,-0.3313298,0.09758680000000008,0.0,false,0.6,0.41,0.47,0.71,80478.87750912053,80463.8,2.176999912762591,1.2427948965870368,0,96
1787847931500,1787847900000,268.5,okxUP+pmDOWN,0.02832380000000001,-0.14161920000000006,0.02832380000000001,-0.14161920000000006,0.02832380000000001,0.0,false,0.64,0.37,0.58,0.48,80495.12183254676,80490.1,1.966426794343433,0.7205855129995313,1,100
1787847947500,1787847900000,252.5,okxUP+pmDOWN,0.0008812000000000264,-0.15947120000000004,0.0008812000000000264,-0.15947120000000004,0.0008812000000000264,0.0,false,0.72,0.29,0.69,0.42,80495.12183254676,80490.1,4.003145807191466,3.988068097814671,0,92
1787847954000,1787847900000,246.0,okxUP+pmDOWN,0.031415799999999994,-0.18886019999999992,0.031415799999999994,-0.18886019999999992,0.031415799999999994,0.0,false,0.74,0.27,0.68,0.43,80495.12183254676,80490.1,4.2730436156160145,3.8638292162627783,23,79
1787847954500,1787847900000,245.5,okxUP+pmDOWN,0.031415799999999994,-0.18886019999999992,0.031415799999999994,-0.18886019999999992,0.031415799999999994,0.0,false,0.74,0.27,0.68,0.43,80495.12183254676,80490.1,4.308484511968598,3.8638292162627783,0,79
1787847955000,1787847900000,245.0,okxUP+pmDOWN,0.017177199999999893,-0.23222580000000015,0.017177199999999893,-0.23222580000000015,0.017177199999999893,0.0,false,0.57,0.45,0.51,0.64,80495.12183254676,80490.1,4.308484511968598,1.2175410392071022,1,88
1787847955500,1787847900000,244.5,okxUP+pmDOWN,0.07784919999999995,-0.28156080000000006,0.07784919999999995,-0.28156080000000006,0.07784919999999995,0.0,false,0.62,0.39,0.51,0.64,80495.12183254676,80490.1,4.308484511968598,1.2175410392071022,0,88
1787847956000,1787847900000,244.0,okxUP+pmDOWN,0.06727179999999999,-0.2421207999999999,0.06727179999999999,-0.2421207999999999,0.06727179999999999,0.0,false,0.58,0.44,0.47,0.64,80495.12183254676,80490.1,4.347160748858505,0.5218033025175878,0,90
1787847956500,1787847900000,243.5,okxUP+pmDOWN,0.06727179999999999,-0.23222580000000015,0.06727179999999999,-0.23222580000000015,0.06727179999999999,0.0,false,0.57,0.44,0.47,0.64,80495.12183254676,80490.1,3.903504906007887,0.5218033025175878,0,90
1787847957000,1787847900000,243.0,okxUP+pmDOWN,0.12743019999999994,-0.22228519999999974,0.12743019999999994,-0.22228519999999974,0.12743019999999994,0.0,false,0.57,0.44,0.41,0.63,80495.12183254676,80490.1,3.903504906007887,0.3354449801897487,1,93
1787847957501,1787847900000,242.499,okxUP+pmDOWN,0.06727179999999999,-0.22228519999999974,0.06727179999999999,-0.22228519999999974,0.06727179999999999,0.0,false,0.57,0.44,0.47,0.63,80495.12183254676,80490.1,1.230218245180829,0.3354449801897487,6,94
1787847958000,1787847900000,242.0,okxUP+pmDOWN,0.027254199999999895,-0.1725162,0.027254199999999895,-0.1725162,0.027254199999999895,0.0,false,0.57,0.44,0.51,0.58,80495.12183254676,80490.1,1.230218245180829,0.3230210920338363,24,194
1787847960000,1787847900000,240.0,okxUP+pmDOWN,0.07716880000000004,-0.21237380000000017,0.07716880000000004,-0.21237380000000017,0.07716880000000004,0.0,false,0.53,0.48,0.42,0.66,80495.12183254676,80490.1,0.8450231271474197,-0.633618295915376,1,93
1787847960500,1787847900000,239.5,okxUP+pmDOWN,0.07716880000000004,-0.21237380000000017,0.07716880000000004,-0.21237380000000017,0.07716880000000004,0.0,false,0.53,0.48,0.42,0.66,80495.12183254676,80490.1,0.8450231271474197,-0.633618295915376,0,93
1787847961000,1787847900000,239.0,okxUP+pmDOWN,0.06714780000000009,-0.20240880000000017,0.06714780000000009,-0.20240880000000017,0.06714780000000009,0.0,false,0.52,0.49,0.42,0.66,80495.12183254676,80490.1,0.8450231271474197,-0.633618295915376,19,93
